SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,12,9,Florida,Brevard County,12,4,31642,16616,15026
50,12,9,Florida,Brevard County,12,5,30547,16354,14193
50,12,9,Florida,Brevard County,12,6,35224,18356,16868
50,12,9,Florida,Brevard County,12,7,33677,16985,16692
50,12,9,Florida,Brevard County,12,8,32914,16066,16848
50,12,9,Florida,Brevard County,12,9,30305,14875,15430
50,12,9,Florida,Brevard County,12,10,34354,16511,17843
50,12,9,Florida,Brevard County,12,11,39126,18850,20276
50,12,9,Florida,Brevard County,12,12,49906,23847,26059
50,12,9,Florida,Brevard County,12,13,49014,23414,25600
50,12,9,Florida,Brevard County,12,14,42211,20218,21993
50,12,9,Florida,Brevard County,12,15,36569,17203,19366
50,12,9,Florida,Brevard County,12,16,28324,13057,15267
50,12,9,Florida,Brevard County,12,17,19663,8682,10981
50,12,9,Florida,Brevard County,12,18,18985,7622,11363
50,12,11,Florida,Broward County,12,0,1952778,950870,1001908
50,12,11,Florida,Broward County,12,1,112052,57006,55046
50,12,11,Florida,Broward County,12,2,112981,57538,55443
50,12,11,Florida,Broward County,12,3,116386,58833,57553
50,12,11,Florida,Broward County,12,4,110221,55761,54460
50,12,11,Florida,Broward County,12,5,109266,55643,53623
50,12,11,Florida,Broward County,12,6,129728,65014,64714
50,12,11,Florida,Broward County,12,7,132665,66091,66574
50,12,11,Florida,Broward County,12,8,133609,65374,68235
50,12,11,Florida,Broward County,12,9,127579,62013,65566
50,12,11,Florida,Broward County,12,10,132452,64275,68177
50,12,11,Florida,Broward County,12,11,136223,66569,69654
50,12,11,Florida,Broward County,12,12,141265,69615,71650
50,12,11,Florida,Broward County,12,13,123755,59566,64189
50,12,11,Florida,Broward County,12,14,102342,47675,54667
50,12,11,Florida,Broward County,12,15,84208,38382,45826
50,12,11,Florida,Broward County,12,16,60266,26808,33458
50,12,11,Florida,Broward County,12,17,41248,17391,23857
50,12,11,Florida,Broward County,12,18,46532,17316,29216
50,12,13,Florida,Calhoun County,12,0,14105,7613,6492
50,12,13,Florida,Calhoun County,12,1,678,342,336
50,12,13,Florida,Calhoun County,12,2,756,391,365
50,12,13,Florida,Calhoun County,12,3,894,446,448
50,12,13,Florida,Calhoun County,12,4,750,399,351
50,12,13,Florida,Calhoun County,12,5,755,450,305
50,12,13,Florida,Calhoun County,12,6,976,598,378
50,12,13,Florida,Calhoun County,12,7,949,586,363
50,12,13,Florida,Calhoun County,12,8,936,543,393
50,12,13,Florida,Calhoun County,12,9,904,536,368
50,12,13,Florida,Calhoun County,12,10,995,599,396
50,12,13,Florida,Calhoun County,12,11,931,527,404
50,12,13,Florida,Calhoun County,12,12,957,491,466
50,12,13,Florida,Calhoun County,12,13,954,468,486
50,12,13,Florida,Calhoun County,12,14,808,400,408
50,12,13,Florida,Calhoun County,12,15,696,318,378
50,12,13,Florida,Calhoun County,12,16,524,236,288
50,12,13,Florida,Calhoun County,12,17,341,170,171
50,12,13,Florida,Calhoun County,12,18,301,113,188
50,12,15,Florida,Charlotte County,12,0,188910,92036,96874
50,12,15,Florida,Charlotte County,12,1,5508,2773,2735
50,12,15,Florida,Charlotte County,12,2,6065,3167,2898
50,12,15,Florida,Charlotte County,12,3,6603,3465,3138
50,12,15,Florida,Charlotte County,12,4,6630,3445,3185
50,12,15,Florida,Charlotte County,12,5,6727,3642,3085
50,12,15,Florida,Charlotte County,12,6,7638,4062,3576
50,12,15,Florida,Charlotte County,12,7,7039,3704,3335
50,12,15,Florida,Charlotte County,12,8,7001,3556,3445
50,12,15,Florida,Charlotte County,12,9,6926,3501,3425
50,12,15,Florida,Charlotte County,12,10,8575,4065,4510
50,12,15,Florida,Charlotte County,12,11,10600,4909,5691
50,12,15,Florida,Charlotte County,12,12,14721,6734,7987
50,12,15,Florida,Charlotte County,12,13,17805,8087,9718
50,12,15,Florida,Charlotte County,12,14,20219,9414,10805
50,12,15,Florida,Charlotte County,12,15,20400,9893,10507
50,12,15,Florida,Charlotte County,12,16,15887,7784,8103
50,12,15,Florida,Charlotte County,12,17,10438,5250,5188
50,12,15,Florida,Charlotte County,12,18,10128,4585,5543
50,12,17,Florida,Citrus County,12,0,149657,72571,77086
50,12,17,Florida,Citrus County,12,1,5510,2848,2662
50,12,17,Florida,Citrus County,12,2,6048,3055,2993
50,12,17,Florida,Citrus County,12,3,6415,3243,3172
50,12,17,Florida,Citrus County,12,4,6183,3231,2952
50,12,17,Florida,Citrus County,12,5,5539,2943,2596
50,12,17,Florida,Citrus County,12,6,6727,3506,3221
50,12,17,Florida,Citrus County,12,7,6254,3231,3023
50,12,17,Florida,Citrus County,12,8,5868,2884,2984
50,12,17,Florida,Citrus County,12,9,5820,2851,2969
50,12,17,Florida,Citrus County,12,10,7341,3401,3940
50,12,17,Florida,Citrus County,12,11,8624,4038,4586
50,12,17,Florida,Citrus County,12,12,11164,5197,5967
50,12,17,Florida,Citrus County,12,13,13226,6008,7218
50,12,17,Florida,Citrus County,12,14,14596,6727,7869
50,12,17,Florida,Citrus County,12,15,14860,7022,7838
50,12,17,Florida,Citrus County,12,16,11859,5844,6015
50,12,17,Florida,Citrus County,12,17,7298,3691,3607
50,12,17,Florida,Citrus County,12,18,6325,2851,3474
50,12,19,Florida,Clay County,12,0,219252,108161,111091
50,12,19,Florida,Clay County,12,1,11884,6027,5857
50,12,19,Florida,Clay County,12,2,13788,7116,6672
50,12,19,Florida,Clay County,12,3,15308,7841,7467
50,12,19,Florida,Clay County,12,4,14495,7526,6969
50,12,19,Florida,Clay County,12,5,12039,6144,5895
50,12,19,Florida,Clay County,12,6,13432,6951,6481
50,12,19,Florida,Clay County,12,7,14046,7025,7021
50,12,19,Florida,Clay County,12,8,14580,7030,7550
50,12,19,Florida,Clay County,12,9,13839,6696,7143
50,12,19,Florida,Clay County,12,10,14615,6980,7635
50,12,19,Florida,Clay County,12,11,14755,7284,7471
50,12,19,Florida,Clay County,12,12,16012,7954,8058
50,12,19,Florida,Clay County,12,13,14615,7007,7608
50,12,19,Florida,Clay County,12,14,12485,5922,6563
50,12,19,Florida,Clay County,12,15,10037,4865,5172
50,12,19,Florida,Clay County,12,16,6420,2960,3460
50,12,19,Florida,Clay County,12,17,3791,1679,2112
50,12,19,Florida,Clay County,12,18,3111,1154,1957
50,12,21,Florida,Collier County,12,0,384902,189649,195253
50,12,21,Florida,Collier County,12,1,16664,8492,8172
50,12,21,Florida,Collier County,12,2,17433,8943,8490
50,12,21,Florida,Collier County,12,3,18938,9637,9301
50,12,21,Florida,Collier County,12,4,18524,9636,8888
50,12,21,Florida,Collier County,12,5,17730,9315,8415
50,12,21,Florida,Collier County,12,6,18451,9675,8776
50,12,21,Florida,Collier County,12,7,18021,9533,8488
50,12,21,Florida,Collier County,12,8,18743,9722,9021
50,12,21,Florida,Collier County,12,9,18300,9115,9185
50,12,21,Florida,Collier County,12,10,20554,10033,10521
50,12,21,Florida,Collier County,12,11,22703,11099,11604
50,12,21,Florida,Collier County,12,12,25272,11986,13286
50,12,21,Florida,Collier County,12,13,26862,12403,14459
50,12,21,Florida,Collier County,12,14,28976,13426,15550
50,12,21,Florida,Collier County,12,15,31851,14893,16958
50,12,21,Florida,Collier County,12,16,27915,13282,14633
50,12,21,Florida,Collier County,12,17,19622,9647,9975
50,12,21,Florida,Collier County,12,18,18343,8812,9531
50,12,23,Florida,Columbia County,12,0,71686,37103,34583
50,12,23,Florida,Columbia County,12,1,4139,2051,2088
50,12,23,Florida,Columbia County,12,2,4348,2229,2119
50,12,23,Florida,Columbia County,12,3,4430,2244,2186
50,12,23,Florida,Columbia County,12,4,4167,2293,1874
50,12,23,Florida,Columbia County,12,5,4567,2902,1665
50,12,23,Florida,Columbia County,12,6,4776,2659,2117
50,12,23,Florida,Columbia County,12,7,4638,2522,2116
50,12,23,Florida,Columbia County,12,8,4355,2304,2051
50,12,23,Florida,Columbia County,12,9,4125,2248,1877
50,12,23,Florida,Columbia County,12,10,4210,2223,1987
50,12,23,Florida,Columbia County,12,11,4256,2176,2080
50,12,23,Florida,Columbia County,12,12,4824,2450,2374
50,12,23,Florida,Columbia County,12,13,5042,2390,2652
50,12,23,Florida,Columbia County,12,14,4274,2056,2218
50,12,23,Florida,Columbia County,12,15,3712,1736,1976
50,12,23,Florida,Columbia County,12,16,2660,1265,1395
50,12,23,Florida,Columbia County,12,17,1646,737,909
50,12,23,Florida,Columbia County,12,18,1517,618,899
50,12,27,Florida,DeSoto County,12,0,38001,21395,16606
50,12,27,Florida,DeSoto County,12,1,1875,927,948
50,12,27,Florida,DeSoto County,12,2,1961,999,962
50,12,27,Florida,DeSoto County,12,3,1984,1014,970
50,12,27,Florida,DeSoto County,12,4,2181,1254,927
50,12,27,Florida,DeSoto County,12,5,2419,1612,807
50,12,27,Florida,DeSoto County,12,6,2796,1809,987
50,12,27,Florida,DeSoto County,12,7,2603,1663,940
50,12,27,Florida,DeSoto County,12,8,2630,1673,957
50,12,27,Florida,DeSoto County,12,9,2071,1324,747
50,12,27,Florida,DeSoto County,12,10,2219,1315,904
50,12,27,Florida,DeSoto County,12,11,2158,1239,919
50,12,27,Florida,DeSoto County,12,12,2311,1235,1076
50,12,27,Florida,DeSoto County,12,13,2235,1114,1121
50,12,27,Florida,DeSoto County,12,14,2148,1069,1079
50,12,27,Florida,DeSoto County,12,15,2187,1092,1095
50,12,27,Florida,DeSoto County,12,16,1863,905,958
50,12,27,Florida,DeSoto County,12,17,1241,614,627
50,12,27,Florida,DeSoto County,12,18,1119,537,582
50,12,29,Florida,Dixie County,12,0,16826,9278,7548
50,12,29,Florida,Dixie County,12,1,771,381,390
50,12,29,Florida,Dixie County,12,2,859,462,397
50,12,29,Florida,Dixie County,12,3,939,483,456
50,12,29,Florida,Dixie County,12,4,799,424,375
50,12,29,Florida,Dixie County,12,5,828,536,292
50,12,29,Florida,Dixie County,12,6,996,625,371
50,12,29,Florida,Dixie County,12,7,966,580,386
50,12,29,Florida,Dixie County,12,8,1061,625,436
50,12,29,Florida,Dixie County,12,9,969,638,331
50,12,29,Florida,Dixie County,12,10,939,544,395
50,12,29,Florida,Dixie County,12,11,1125,648,477
50,12,29,Florida,Dixie County,12,12,1288,660,628
50,12,29,Florida,Dixie County,12,13,1302,646,656
50,12,29,Florida,Dixie County,12,14,1168,575,593
50,12,29,Florida,Dixie County,12,15,1102,567,535
50,12,29,Florida,Dixie County,12,16,799,432,367
50,12,29,Florida,Dixie County,12,17,508,258,250
50,12,29,Florida,Dixie County,12,18,407,194,213
50,12,31,Florida,Duval County,12,0,957755,464225,493530
50,12,31,Florida,Duval County,12,1,64571,33002,31569
50,12,31,Florida,Duval County,12,2,60744,30946,29798
50,12,31,Florida,Duval County,12,3,57980,29526,28454
50,12,31,Florida,Duval County,12,4,53967,27436,26531
50,12,31,Florida,Duval County,12,5,61291,31438,29853
50,12,31,Florida,Duval County,12,6,81972,40962,41010
50,12,31,Florida,Duval County,12,7,76909,37996,38913
50,12,31,Florida,Duval County,12,8,66644,32783,33861
50,12,31,Florida,Duval County,12,9,55954,27117,28837
50,12,31,Florida,Duval County,12,10,58070,28015,30055
50,12,31,Florida,Duval County,12,11,58637,28098,30539
50,12,31,Florida,Duval County,12,12,63930,30267,33663
50,12,31,Florida,Duval County,12,13,58492,26992,31500
50,12,31,Florida,Duval County,12,14,47521,21629,25892
50,12,31,Florida,Duval County,12,15,37335,16937,20398
50,12,31,Florida,Duval County,12,16,23833,10180,13653
50,12,31,Florida,Duval County,12,17,14900,6022,8878
50,12,31,Florida,Duval County,12,18,15005,4879,10126
50,12,33,Florida,Escambia County,12,0,318316,157221,161095
50,12,33,Florida,Escambia County,12,1,19012,9762,9250
50,12,33,Florida,Escambia County,12,2,18512,9460,9052
50,12,33,Florida,Escambia County,12,3,18309,9397,8912
50,12,33,Florida,Escambia County,12,4,21372,11782,9590
50,12,33,Florida,Escambia County,12,5,24956,13368,11588
50,12,33,Florida,Escambia County,12,6,25381,13145,12236
50,12,33,Florida,Escambia County,12,7,21853,11053,10800
50,12,33,Florida,Escambia County,12,8,19111,9574,9537
50,12,33,Florida,Escambia County,12,9,16400,8050,8350
50,12,33,Florida,Escambia County,12,10,17459,8660,8799
50,12,33,Florida,Escambia County,12,11,18174,8631,9543
50,12,33,Florida,Escambia County,12,12,21957,10426,11531
50,12,33,Florida,Escambia County,12,13,21249,9997,11252
50,12,33,Florida,Escambia County,12,14,17612,7994,9618
50,12,33,Florida,Escambia County,12,15,14567,6597,7970
50,12,33,Florida,Escambia County,12,16,9832,4381,5451
50,12,33,Florida,Escambia County,12,17,6492,2756,3736
50,12,33,Florida,Escambia County,12,18,6068,2188,3880
50,12,35,Florida,Flagler County,12,0,115081,55374,59707
50,12,35,Florida,Flagler County,12,1,4419,2239,2180
50,12,35,Florida,Flagler County,12,2,5097,2638,2459
50,12,35,Florida,Flagler County,12,3,5872,2995,2877
50,12,35,Florida,Flagler County,12,4,5850,3032,2818
50,12,35,Florida,Flagler County,12,5,4928,2557,2371
50,12,35,Florida,Flagler County,12,6,5369,2706,2663
50,12,35,Florida,Flagler County,12,7,4959,2399,2560
50,12,35,Florida,Flagler County,12,8,5434,2581,2853
50,12,35,Florida,Flagler County,12,9,5598,2684,2914
50,12,35,Florida,Flagler County,12,10,6497,3025,3472
50,12,35,Florida,Flagler County,12,11,7067,3327,3740
50,12,35,Florida,Flagler County,12,12,8331,3758,4573
50,12,35,Florida,Flagler County,12,13,9764,4353,5411
50,12,35,Florida,Flagler County,12,14,10629,4825,5804
50,12,35,Florida,Flagler County,12,15,10109,4975,5134
50,12,35,Florida,Flagler County,12,16,7031,3463,3568
50,12,35,Florida,Flagler County,12,17,4269,2112,2157
50,12,35,Florida,Flagler County,12,18,3858,1705,2153
50,12,37,Florida,Franklin County,12,0,12125,6902,5223
50,12,37,Florida,Franklin County,12,1,512,283,229
50,12,37,Florida,Franklin County,12,2,497,264,233
50,12,37,Florida,Franklin County,12,3,551,289,262
50,12,37,Florida,Franklin County,12,4,472,244,228
50,12,37,Florida,Franklin County,12,5,641,431,210
50,12,37,Florida,Franklin County,12,6,958,698,260
50,12,37,Florida,Franklin County,12,7,852,577,275
50,12,37,Florida,Franklin County,12,8,750,471,279
50,12,37,Florida,Franklin County,12,9,652,420,232
50,12,37,Florida,Franklin County,12,10,739,449,290
50,12,37,Florida,Franklin County,12,11,752,414,338
50,12,37,Florida,Franklin County,12,12,891,442,449
50,12,37,Florida,Franklin County,12,13,932,453,479
50,12,37,Florida,Franklin County,12,14,968,462,506
50,12,37,Florida,Franklin County,12,15,845,417,428
50,12,37,Florida,Franklin County,12,16,583,324,259
50,12,37,Florida,Franklin County,12,17,325,166,159
50,12,37,Florida,Franklin County,12,18,205,98,107
50,12,39,Florida,Gadsden County,12,0,45660,21675,23985
50,12,39,Florida,Gadsden County,12,1,2731,1367,1364
50,12,39,Florida,Gadsden County,12,2,2666,1328,1338
50,12,39,Florida,Gadsden County,12,3,2886,1449,1437
50,12,39,Florida,Gadsden County,12,4,2587,1269,1318
50,12,39,Florida,Gadsden County,12,5,2687,1302,1385
50,12,39,Florida,Gadsden County,12,6,2982,1522,1460
50,12,39,Florida,Gadsden County,12,7,2515,1167,1348
50,12,39,Florida,Gadsden County,12,8,2822,1282,1540
50,12,39,Florida,Gadsden County,12,9,2854,1335,1519
50,12,39,Florida,Gadsden County,12,10,2907,1362,1545
50,12,39,Florida,Gadsden County,12,11,3009,1492,1517
50,12,39,Florida,Gadsden County,12,12,3296,1582,1714
50,12,39,Florida,Gadsden County,12,13,3178,1507,1671
50,12,39,Florida,Gadsden County,12,14,2877,1290,1587
50,12,39,Florida,Gadsden County,12,15,2236,1006,1230
50,12,39,Florida,Gadsden County,12,16,1457,633,824
50,12,39,Florida,Gadsden County,12,17,1021,421,600
50,12,39,Florida,Gadsden County,12,18,949,361,588
50,12,41,Florida,Gilchrist County,12,0,18582,9588,8994
50,12,41,Florida,Gilchrist County,12,1,989,531,458
50,12,41,Florida,Gilchrist County,12,2,1046,544,502
50,12,41,Florida,Gilchrist County,12,3,1013,481,532
50,12,41,Florida,Gilchrist County,12,4,1304,812,492
50,12,41,Florida,Gilchrist County,12,5,1548,1128,420
50,12,41,Florida,Gilchrist County,12,6,934,479,455
50,12,41,Florida,Gilchrist County,12,7,982,490,492
50,12,41,Florida,Gilchrist County,12,8,999,501,498
50,12,41,Florida,Gilchrist County,12,9,938,473,465
50,12,41,Florida,Gilchrist County,12,10,1108,518,590
50,12,41,Florida,Gilchrist County,12,11,1144,592,552
50,12,41,Florida,Gilchrist County,12,12,1378,691,687
50,12,41,Florida,Gilchrist County,12,13,1361,641,720
50,12,41,Florida,Gilchrist County,12,14,1151,547,604
50,12,41,Florida,Gilchrist County,12,15,952,450,502
50,12,41,Florida,Gilchrist County,12,16,788,364,424
50,12,41,Florida,Gilchrist County,12,17,464,193,271
50,12,41,Florida,Gilchrist County,12,18,483,153,330
50,12,43,Florida,Glades County,12,0,13811,7700,6111
50,12,43,Florida,Glades County,12,1,404,209,195
50,12,43,Florida,Glades County,12,2,533,264,269
50,12,43,Florida,Glades County,12,3,670,332,338
50,12,43,Florida,Glades County,12,4,635,346,289
50,12,43,Florida,Glades County,12,5,656,374,282
50,12,43,Florida,Glades County,12,6,916,589,327
50,12,43,Florida,Glades County,12,7,836,537,299
50,12,43,Florida,Glades County,12,8,942,590,352
50,12,43,Florida,Glades County,12,9,816,542,274
50,12,43,Florida,Glades County,12,10,873,525,348
50,12,43,Florida,Glades County,12,11,859,455,404
50,12,43,Florida,Glades County,12,12,922,511,411
50,12,43,Florida,Glades County,12,13,941,471,470
50,12,43,Florida,Glades County,12,14,909,428,481
50,12,43,Florida,Glades County,12,15,977,505,472
50,12,43,Florida,Glades County,12,16,943,498,445
50,12,43,Florida,Glades County,12,17,595,313,282
50,12,43,Florida,Glades County,12,18,384,211,173
50,12,45,Florida,Gulf County,12,0,13639,6890,6749
50,12,45,Florida,Gulf County,12,1,645,337,308
50,12,45,Florida,Gulf County,12,2,723,367,356
50,12,45,Florida,Gulf County,12,3,734,364,370
50,12,45,Florida,Gulf County,12,4,626,318,308
50,12,45,Florida,Gulf County,12,5,627,339,288
50,12,45,Florida,Gulf County,12,6,724,397,327
50,12,45,Florida,Gulf County,12,7,707,395,312
50,12,45,Florida,Gulf County,12,8,622,333,289
50,12,45,Florida,Gulf County,12,9,693,342,351
50,12,45,Florida,Gulf County,12,10,755,401,354
50,12,45,Florida,Gulf County,12,11,962,485,477
50,12,45,Florida,Gulf County,12,12,1090,544,546
50,12,45,Florida,Gulf County,12,13,1117,529,588
50,12,45,Florida,Gulf County,12,14,1188,601,587
50,12,45,Florida,Gulf County,12,15,970,469,501
50,12,45,Florida,Gulf County,12,16,695,333,362
50,12,45,Florida,Gulf County,12,17,408,173,235
50,12,45,Florida,Gulf County,12,18,353,163,190
50,12,47,Florida,Hamilton County,12,0,14428,8347,6081
50,12,47,Florida,Hamilton County,12,1,786,404,382
50,12,47,Florida,Hamilton County,12,2,715,350,365
50,12,47,Florida,Hamilton County,12,3,772,389,383
50,12,47,Florida,Hamilton County,12,4,796,484,312
50,12,47,Florida,Hamilton County,12,5,1289,1023,266
50,12,47,Florida,Hamilton County,12,6,1112,749,363
50,12,47,Florida,Hamilton County,12,7,905,591,314
50,12,47,Florida,Hamilton County,12,8,809,516,293
50,12,47,Florida,Hamilton County,12,9,827,506,321
50,12,47,Florida,Hamilton County,12,10,903,542,361
50,12,47,Florida,Hamilton County,12,11,938,566,372
50,12,47,Florida,Hamilton County,12,12,931,521,410
50,12,47,Florida,Hamilton County,12,13,981,489,492
50,12,47,Florida,Hamilton County,12,14,847,421,426
50,12,47,Florida,Hamilton County,12,15,767,351,416
50,12,47,Florida,Hamilton County,12,16,450,224,226
50,12,47,Florida,Hamilton County,12,17,295,111,184
50,12,47,Florida,Hamilton County,12,18,305,110,195
50,12,49,Florida,Hardee County,12,0,26937,14232,12705
50,12,49,Florida,Hardee County,12,1,1813,943,870
50,12,49,Florida,Hardee County,12,2,1942,1009,933
50,12,49,Florida,Hardee County,12,3,1988,1044,944
50,12,49,Florida,Hardee County,12,4,1891,1005,886
50,12,49,Florida,Hardee County,12,5,1909,1122,787
50,12,49,Florida,Hardee County,12,6,1998,1156,842
50,12,49,Florida,Hardee County,12,7,1611,899,712
50,12,49,Florida,Hardee County,12,8,1516,850,666
50,12,49,Florida,Hardee County,12,9,1474,763,711
50,12,49,Florida,Hardee County,12,10,1679,859,820
50,12,49,Florida,Hardee County,12,11,1559,881,678
